"scriptname","director_id","created_at","updated_at"
"AMT_Script_Control-0509",11405,"2009-09-22 06:53:12","2009-09-22 07:01:01"
"AMT_Script_Treatment12-0509",11406,"2009-07-10 17:28:33","2009-07-10 17:28:33"
"AMT_Script_Treatment14-0509",11407,"2009-07-10 17:53:28","2009-07-10 17:53:28"
"AMT_Script_Treatment8-0509",11408,"2009-07-10 17:52:42","2009-07-10 17:52:42"
"AMT_Script_Treatment6-0509",11409,"2009-07-10 18:27:07","2009-07-10 18:27:07"
"AMT_Script_Treatment9-0509",11410,"2009-07-10 19:19:49","2009-07-10 19:19:49"
"AMT_Script_Treatment16-0509",11411,"2009-07-10 19:26:21","2009-07-10 19:26:21"
"AMT_Script_Treatment14-0509",11413,"2009-07-10 19:41:57","2009-07-10 19:41:57"
"AMT_Script_Treatment8-0509",11414,"2009-07-10 20:07:17","2009-07-10 20:07:17"
"AMT_Script_Treatment4-0509",11415,"2009-07-10 21:03:32","2009-07-10 21:03:32"
"AMT_Script_Treatment12-0509",11416,"2009-09-22 08:55:40","2009-09-22 09:04:53"
"AMT_Script_Treatment6-0509",11417,"2009-07-10 21:52:39","2009-07-10 21:52:39"
"AMT_Script_Treatment5-0509",11419,"2009-07-10 22:33:59","2009-07-10 22:33:59"
"AMT_Script_Treatment6-0509",11420,"2009-09-22 09:55:00","2009-09-22 10:03:56"
"AMT_Script_Treatment8-0509",11421,"2009-07-11 00:43:40","2009-07-11 00:43:40"
"AMT_Script_Treatment7-0509",11422,"2009-07-11 01:05:22","2009-07-11 01:05:22"
"AMT_Script_Treatment6-0509",11423,"2009-07-11 02:08:55","2009-07-11 02:08:55"
"AMT_Script_Treatment8-0509",11424,"2009-07-11 02:44:23","2009-07-11 02:44:23"
"AMT_Script_Treatment8-0509",11425,"2009-07-11 03:10:59","2009-07-11 03:10:59"
"AMT_Script_Treatment12-0509",11427,"2009-07-11 03:49:33","2009-07-11 03:49:33"
"AMT_Script_Treatment11-0509",11428,"2009-07-11 08:43:50","2009-07-11 08:43:50"
"AMT_Script_Treatment13-0509",11429,"2009-07-11 08:47:18","2009-07-11 08:47:18"
"AMT_Script_Treatment9-0509",11430,"2009-07-11 09:15:27","2009-07-11 09:15:27"
"AMT_Script_Control-0509",11431,"2009-07-11 09:16:38","2009-07-11 09:16:38"
"AMT_Script_Treatment2-0509",11432,"2009-07-11 09:21:47","2009-07-11 09:21:47"
"AMT_Script_Treatment7-0509",11433,"2009-07-11 09:41:50","2009-07-11 09:41:50"
"AMT_Script_Treatment6-0509",11434,"2009-07-11 11:24:17","2009-07-11 11:24:17"
"AMT_Script_Treatment8-0509",11435,"2009-07-11 12:24:24","2009-07-11 12:24:24"
"AMT_Script_Control-0509",11436,"2009-07-11 12:51:08","2009-07-11 12:51:08"
"AMT_Script_Treatment7-0509",11437,"2009-07-11 13:08:35","2009-07-11 13:08:35"
"AMT_Script_Treatment16-0509",11438,"2009-07-11 13:17:46","2009-07-11 13:17:46"
"AMT_Script_Treatment6-0509",11439,"2009-07-11 13:42:26","2009-07-11 13:42:26"
"AMT_Script_Treatment16-0509",11440,"2009-07-11 14:51:48","2009-07-11 14:51:48"
"AMT_Script_Treatment11-0509",11441,"2009-07-11 15:39:56","2009-07-11 15:39:56"
"AMT_Script_Treatment10-0509",11442,"2009-07-11 15:44:35","2009-07-11 15:44:35"
"AMT_Script_Treatment9-0509",11443,"2009-07-11 16:15:27","2009-07-11 16:15:27"
"AMT_Script_Treatment16-0509",11444,"2009-07-11 16:18:19","2009-07-11 16:18:19"
"AMT_Script_Treatment6-0509",11445,"2009-07-11 17:17:10","2009-07-11 17:17:10"
"AMT_Script_Control-0509",11446,"2009-07-11 17:32:19","2009-07-11 17:32:19"
"AMT_Script_Treatment8-0509",11447,"2009-07-11 17:42:05","2009-07-11 17:42:05"
"AMT_Script_Treatment14-0509",11448,"2009-07-11 17:52:24","2009-07-11 17:52:24"
"AMT_Script_Treatment12-0509",11449,"2009-07-11 17:58:05","2009-07-11 17:58:05"
"AMT_Script_Treatment4-0509",11450,"2009-07-11 18:50:22","2009-07-11 18:50:22"
"AMT_Script_Treatment5-0509",11451,"2009-07-11 18:59:46","2009-07-11 18:59:46"
"AMT_Script_Treatment8-0509",11452,"2009-07-11 21:12:09","2009-07-11 21:12:09"
"AMT_Script_Treatment7-0509",11453,"2009-07-11 22:10:57","2009-07-11 22:10:57"
"AMT_Script_Treatment4-0509",11454,"2009-07-11 22:09:25","2009-07-11 22:09:25"
"AMT_Script_Treatment9-0509",11455,"2009-07-11 22:09:38","2009-07-11 22:09:38"
"AMT_Script_Treatment8-0509",11456,"2009-07-11 23:20:32","2009-07-11 23:20:32"
"AMT_Script_Treatment12-0509",11457,"2009-07-12 00:31:21","2009-07-12 00:31:21"
"AMT_Script_Treatment4-0509",11458,"2009-09-22 12:14:19","2009-09-22 12:19:39"
"AMT_Script_Treatment9-0509",11459,"2009-09-22 12:50:40","2009-09-22 13:06:00"
"AMT_Script_Treatment16-0509",11460,"2009-07-12 00:51:00","2009-07-12 00:51:00"
"AMT_Script_Treatment2-0509",11461,"2009-07-12 01:26:21","2009-07-12 01:26:21"
"AMT_Script_Treatment7-0509",11463,"2009-07-12 01:40:16","2009-07-12 01:40:16"
"AMT_Script_Treatment9-0509",11464,"2009-07-12 02:02:10","2009-07-12 02:02:10"
"AMT_Script_Treatment14-0509",11465,"2009-07-12 02:18:38","2009-07-12 02:18:38"
"AMT_Script_Treatment13-0509",11466,"2009-07-12 02:48:02","2009-07-12 02:48:02"
"AMT_Script_Treatment13-0509",11467,"2009-07-12 03:18:53","2009-07-12 03:18:53"
"AMT_Script_Treatment2-0509",11468,"2009-07-12 03:19:22","2009-07-12 03:19:22"
"AMT_Script_Treatment5-0509",11469,"2009-07-12 03:28:08","2009-07-12 03:28:08"
"AMT_Script_Treatment3-0509",11470,"2009-07-12 04:12:59","2009-07-12 04:12:59"
"AMT_Script_Treatment13-0509",11471,"2009-07-12 04:37:39","2009-07-12 04:37:39"
"AMT_Script_Treatment7-0509",11472,"2009-07-12 05:42:01","2009-07-12 05:42:01"
"AMT_Script_Treatment8-0509",11473,"2009-07-12 07:12:41","2009-07-12 07:12:41"
"AMT_Script_Treatment5-0509",11474,"2009-07-12 09:15:10","2009-07-12 09:15:10"
"AMT_Script_Treatment10-0509",11475,"2009-07-12 09:18:46","2009-07-12 09:18:46"
"AMT_Script_Treatment15-0509",11477,"2009-07-12 09:53:14","2009-07-12 09:53:14"
"AMT_Script_Treatment7-0509",11478,"2009-07-12 09:49:10","2009-07-12 09:49:10"
"AMT_Script_Treatment13-0509",11479,"2009-07-12 09:59:32","2009-07-12 09:59:32"
"AMT_Script_Treatment14-0509",11480,"2009-07-12 10:18:38","2009-07-12 10:18:38"
"AMT_Script_Treatment6-0509",11481,"2009-07-12 10:25:50","2009-07-12 10:25:50"
"AMT_Script_Treatment14-0509",11482,"2009-07-12 10:35:48","2009-07-12 10:35:48"
"AMT_Script_Treatment14-0509",11483,"2009-07-12 10:38:39","2009-07-12 10:38:39"
"AMT_Script_Treatment16-0509",11484,"2009-07-12 11:03:45","2009-07-12 11:03:45"
"AMT_Script_Treatment11-0509",11485,"2009-07-12 11:28:55","2009-07-12 11:28:55"
"AMT_Script_Treatment11-0509",11486,"2009-07-12 11:32:28","2009-07-12 11:32:28"
"AMT_Script_Treatment6-0509",11487,"2009-07-12 11:49:17","2009-07-12 11:49:17"
"AMT_Script_Treatment7-0509",11488,"2009-09-22 13:25:11","2009-09-22 13:30:56"
"AMT_Script_Treatment12-0509",11489,"2009-07-12 13:01:13","2009-07-12 13:01:13"
"AMT_Script_Treatment8-0509",11490,"2009-07-12 13:09:12","2009-07-12 13:09:12"
"AMT_Script_Treatment2-0509",11491,"2009-07-12 13:43:59","2009-07-12 13:43:59"
"AMT_Script_Treatment5-0509",11492,"2009-07-12 13:53:18","2009-07-12 13:53:18"
"AMT_Script_Treatment5-0509",11493,"2009-07-12 13:59:39","2009-07-12 13:59:39"
"AMT_Script_Control-0509",11494,"2009-07-12 14:21:48","2009-07-12 14:21:48"
"AMT_Script_Treatment10-0509",11495,"2009-07-12 14:30:13","2009-07-12 14:30:13"
"AMT_Script_Treatment3-0509",11496,"2009-07-12 14:31:35","2009-07-12 14:31:35"
"AMT_Script_Treatment9-0509",11497,"2009-07-12 15:04:21","2009-07-12 15:04:21"
"AMT_Script_Treatment2-0509",11498,"2009-07-12 15:45:44","2009-07-12 15:45:44"
"AMT_Script_Treatment9-0509",11499,"2009-07-12 16:06:49","2009-07-12 16:06:49"
"AMT_Script_Control-0509",11500,"2009-07-12 17:04:59","2009-07-12 17:04:59"
"AMT_Script_Treatment10-0509",11501,"2009-07-12 17:09:30","2009-07-12 17:09:30"
"AMT_Script_Treatment14-0509",11502,"2009-07-12 17:36:57","2009-07-12 17:36:57"
"AMT_Script_Treatment14-0509",11503,"2009-07-12 17:44:48","2009-07-12 17:44:48"
"AMT_Script_Treatment9-0509",11504,"2009-07-12 17:51:44","2009-07-12 17:51:44"
"AMT_Script_Treatment13-0509",11505,"2009-07-12 19:00:59","2009-07-12 19:00:59"
"AMT_Script_Treatment2-0509",11506,"2009-07-12 19:48:41","2009-07-12 19:48:41"
"AMT_Script_Treatment6-0509",11507,"2009-07-12 20:50:30","2009-07-12 20:50:30"
"AMT_Script_Treatment2-0509",11508,"2009-07-12 21:01:07","2009-07-12 21:01:07"
"AMT_Script_Treatment13-0509",11509,"2009-07-12 21:17:14","2009-07-12 21:17:14"
"AMT_Script_Treatment14-0509",11510,"2009-07-12 22:28:28","2009-07-12 22:28:28"
"AMT_Script_Treatment6-0509",11511,"2009-07-12 23:07:38","2009-07-12 23:07:38"
"AMT_Script_Treatment7-0509",11512,"2009-07-12 23:12:52","2009-07-12 23:12:52"
"AMT_Script_Treatment16-0509",11513,"2009-07-12 23:53:03","2009-07-12 23:53:03"
"AMT_Script_Control-0509",11514,"2009-07-13 00:01:24","2009-07-13 00:01:24"
"AMT_Script_Control-0509",11515,"2009-07-13 00:43:15","2009-07-13 00:43:15"
"AMT_Script_Treatment11-0509",11516,"2009-07-13 01:00:28","2009-07-13 01:00:28"
"AMT_Script_Treatment12-0509",11517,"2009-07-13 01:08:35","2009-07-13 01:08:35"
"AMT_Script_Treatment3-0509",11518,"2009-09-22 14:32:11","2009-09-22 14:44:02"
"AMT_Script_Treatment14-0509",11519,"2009-07-13 01:42:16","2009-07-13 01:42:52"
"AMT_Script_Treatment16-0509",11520,"2009-07-13 02:35:00","2009-07-13 02:35:00"
"AMT_Script_Treatment16-0509",11521,"2009-07-13 03:58:35","2009-07-13 03:58:35"
"AMT_Script_Treatment7-0509",11522,"2009-07-13 05:03:53","2009-07-13 05:03:53"
"AMT_Script_Treatment7-0509",11523,"2009-07-13 05:48:21","2009-07-13 05:48:21"
"AMT_Script_Treatment4-0509",11524,"2009-07-13 07:55:53","2009-07-13 07:55:53"
"AMT_Script_Treatment8-0509",11525,"2009-07-13 08:33:12","2009-07-13 08:33:12"
"AMT_Script_Treatment14-0509",11526,"2009-07-13 08:53:35","2009-07-13 08:53:35"
"AMT_Script_Treatment10-0509",11527,"2009-07-13 09:24:23","2009-07-13 09:24:23"
"AMT_Script_Treatment16-0509",11528,"2009-07-13 09:35:12","2009-07-13 09:35:12"
"AMT_Script_Treatment9-0509",11529,"2009-07-13 10:52:24","2009-07-13 10:52:24"
"AMT_Script_Control-0509",11530,"2009-07-13 10:58:28","2009-07-13 10:58:28"
"AMT_Script_Treatment12-0509",11531,"2009-07-13 10:59:21","2009-07-13 10:59:21"
"AMT_Script_Treatment11-0509",11532,"2009-07-13 11:12:58","2009-07-13 11:12:58"
"AMT_Script_Control-0509",11533,"2009-07-13 11:21:15","2009-07-13 11:21:15"
"AMT_Script_Treatment14-0509",11534,"2009-07-13 12:00:42","2009-07-13 12:00:42"
"AMT_Script_Treatment15-0509",11535,"2009-07-13 11:53:44","2009-07-13 11:53:44"
"AMT_Script_Treatment14-0509",11536,"2009-07-13 13:50:05","2009-07-13 13:50:05"
"AMT_Script_Treatment3-0509",11537,"2009-07-13 13:58:46","2009-07-13 13:58:46"
"AMT_Script_Treatment13-0509",11538,"2009-07-13 14:57:21","2009-07-13 14:57:21"
"AMT_Script_Treatment4-0509",11539,"2009-07-13 15:00:36","2009-07-13 15:00:36"
"AMT_Script_Treatment15-0509",11540,"2009-07-13 15:54:00","2009-07-13 15:54:00"
"AMT_Script_Treatment4-0509",11541,"2009-07-13 16:26:38","2009-07-13 16:26:38"
"AMT_Script_Treatment2-0509",11542,"2009-07-13 16:18:40","2009-07-13 16:18:40"
"AMT_Script_Treatment15-0509",11543,"2009-09-22 15:26:43","2009-09-22 15:35:53"
"AMT_Script_Treatment3-0509",11544,"2009-07-13 17:30:55","2009-07-13 17:30:55"
"AMT_Script_Treatment10-0509",11545,"2009-07-13 18:05:41","2009-07-13 18:05:41"
"AMT_Script_Treatment10-0509",11546,"2009-07-13 20:45:55","2009-07-13 20:45:55"
"AMT_Script_Treatment10-0509",11547,"2009-07-13 21:09:57","2009-07-13 21:09:57"
"AMT_Script_Treatment10-0509",11548,"2009-07-13 21:22:09","2009-07-13 21:22:09"
"AMT_Script_Treatment3-0509",11549,"2009-09-22 15:44:24","2009-09-22 15:48:43"
"AMT_Script_Treatment6-0509",11550,"2009-07-13 22:45:48","2009-07-13 22:45:48"
"AMT_Script_Treatment9-0509",11551,"2009-07-13 22:51:16","2009-07-13 22:51:16"
"AMT_Script_Treatment4-0509",11552,"2009-07-13 22:48:47","2009-07-13 22:48:47"
"AMT_Script_Control-0509",11553,"2009-09-22 15:56:26","2009-09-22 16:03:31"
"AMT_Script_Treatment5-0509",11554,"2009-07-13 23:45:22","2009-07-13 23:45:22"
"AMT_Script_Treatment13-0509",11555,"2009-07-14 00:07:48","2009-07-14 00:07:48"
"AMT_Script_Treatment10-0509",11556,"2009-07-14 00:41:58","2009-07-14 00:41:58"
"AMT_Script_Treatment12-0509",11557,"2009-07-14 00:54:07","2009-07-14 00:54:07"
"AMT_Script_Control-0509",11558,"2009-07-14 01:40:05","2009-07-14 01:40:05"
"AMT_Script_Treatment11-0509",11559,"2009-07-14 01:47:14","2009-07-14 01:47:14"
"AMT_Script_Treatment5-0509",11560,"2009-07-14 02:49:48","2009-07-14 02:49:48"
"AMT_Script_Treatment8-0509",11561,"2009-07-14 04:13:12","2009-07-14 04:13:12"
"AMT_Script_Treatment5-0509",11562,"2009-07-14 05:22:27","2009-07-14 05:22:27"
"AMT_Script_Treatment11-0509",11563,"2009-09-22 16:51:10","2009-09-22 16:55:02"
"AMT_Script_Treatment2-0509",11564,"2009-07-14 05:46:37","2009-07-14 05:46:37"
"AMT_Script_Treatment14-0509",11565,"2009-07-14 07:01:23","2009-07-14 07:01:23"
"AMT_Script_Treatment11-0509",11566,"2009-07-14 07:07:45","2009-07-14 07:07:45"
"AMT_Script_Control-0509",11567,"2009-07-14 08:08:08","2009-07-14 08:08:08"
"AMT_Script_Treatment3-0509",11568,"2009-07-14 09:40:40","2009-07-14 09:40:40"
"AMT_Script_Treatment8-0509",11569,"2009-09-22 18:48:47","2009-09-22 18:59:03"
"AMT_Script_Treatment7-0509",11570,"2009-07-14 11:57:39","2009-07-14 11:57:39"
"AMT_Script_Treatment4-0509",11571,"2009-07-14 12:44:19","2009-07-14 12:44:19"
"AMT_Script_Treatment9-0509",11572,"2009-07-14 13:00:48","2009-07-14 13:00:48"
"AMT_Script_Treatment14-0509",11573,"2009-07-14 13:34:42","2009-07-14 13:34:42"
"AMT_Script_Treatment10-0509",11574,"2009-07-14 13:38:07","2009-07-14 13:38:07"
"AMT_Script_Treatment13-0509",11575,"2009-09-23 06:01:16","2009-09-23 06:15:23"
"AMT_Script_Treatment2-0509",11576,"2009-07-14 14:29:44","2009-07-14 14:29:44"
"AMT_Script_Treatment2-0509",11577,"2009-07-14 15:10:06","2009-07-14 15:10:06"
"AMT_Script_Treatment14-0509",11578,"2009-09-23 07:40:01","2009-09-23 07:55:32"
"AMT_Script_Treatment5-0509",11579,"2009-07-14 15:50:29","2009-07-14 15:50:29"
"AMT_Script_Treatment4-0509",11580,"2009-07-14 16:23:05","2009-07-14 16:23:05"
"AMT_Script_Treatment7-0509",11582,"2009-07-14 16:33:22","2009-07-14 16:33:22"
"AMT_Script_Treatment11-0509",11583,"2009-07-14 16:36:11","2009-07-14 16:36:11"
"AMT_Script_Control-0509",11584,"2009-07-14 17:20:32","2009-07-14 17:20:32"
"AMT_Script_Treatment10-0509",11585,"2009-07-14 17:53:51","2009-07-14 17:53:51"
"AMT_Script_Treatment9-0509",11586,"2009-09-23 12:29:10","2009-09-23 12:43:43"
"AMT_Script_Control-0509",11587,"2009-07-14 18:45:25","2009-07-14 18:45:48"
"AMT_Script_Treatment12-0509",11589,"2009-07-14 19:37:14","2009-07-14 19:37:14"
"AMT_Script_Treatment15-0509",11590,"2009-07-14 20:56:19","2009-07-14 20:56:19"
"AMT_Script_Treatment4-0509",11591,"2009-07-14 21:43:25","2009-07-14 21:43:25"
"AMT_Script_Control-0509",11593,"2009-07-15 00:06:51","2009-07-15 00:06:51"
"AMT_Script_Treatment9-0509",11594,"2009-07-15 01:14:59","2009-07-15 01:14:59"
"AMT_Script_Treatment7-0509",11595,"2009-07-15 01:55:30","2009-07-15 01:55:30"
"AMT_Script_Treatment14-0509",11596,"2009-07-15 03:16:51","2009-07-15 03:16:51"
"AMT_Script_Treatment3-0509",11597,"2009-07-15 03:25:37","2009-07-15 03:25:37"
"AMT_Script_Treatment9-0509",11598,"2009-07-15 04:57:33","2009-07-15 04:57:33"
"AMT_Script_Treatment12-0509",11600,"2009-07-15 05:33:58","2009-07-15 05:33:58"
"AMT_Script_Treatment9-0509",11601,"2009-07-15 06:13:42","2009-07-15 06:13:42"
"AMT_Script_Treatment15-0509",11602,"2009-07-15 06:24:17","2009-07-15 06:24:17"
"AMT_Script_Treatment5-0509",11603,"2009-09-23 16:57:50","2009-09-23 17:03:56"
"AMT_Script_Treatment7-0509",11604,"2009-07-15 07:27:41","2009-07-15 07:27:41"
"AMT_Script_Treatment7-0509",11605,"2009-07-15 08:04:32","2009-07-15 08:04:32"
"AMT_Script_Treatment16-0509",11606,"2009-07-15 09:42:51","2009-07-15 09:42:51"
"AMT_Script_Treatment16-0509",11607,"2009-07-15 10:50:41","2009-07-15 10:50:41"
"AMT_Script_Treatment13-0509",11608,"2009-07-15 12:11:29","2009-07-15 12:11:29"
"AMT_Script_Treatment9-0509",11609,"2009-07-15 12:18:04","2009-07-15 12:18:04"
"AMT_Script_Treatment5-0509",11611,"2009-07-15 13:02:12","2009-07-15 13:02:12"
"AMT_Script_Treatment16-0509",11612,"2009-07-15 13:28:44","2009-07-15 13:28:44"
"AMT_Script_Treatment14-0509",11613,"2009-07-15 13:44:44","2009-07-15 13:44:44"
"AMT_Script_Treatment5-0509",11614,"2009-07-15 14:11:36","2009-07-15 14:11:36"
"AMT_Script_Treatment10-0509",11615,"2009-07-15 14:35:19","2009-07-15 14:35:19"
"AMT_Script_Treatment13-0509",11616,"2009-07-15 15:36:56","2009-07-15 15:36:56"
"AMT_Script_Treatment11-0509",11617,"2009-07-15 15:36:59","2009-07-15 15:36:59"
"AMT_Script_Treatment2-0509",11618,"2009-07-15 18:01:33","2009-07-15 18:01:33"
"AMT_Script_Treatment15-0509",11619,"2009-07-15 18:25:40","2009-07-15 18:25:40"
"AMT_Script_Treatment15-0509",11620,"2009-07-15 18:59:31","2009-07-15 18:59:31"
"AMT_Script_Treatment14-0509",11621,"2009-07-15 21:49:33","2009-07-15 21:49:33"
"AMT_Script_Treatment16-0509",11622,"2009-07-15 22:55:45","2009-07-15 22:55:45"
"AMT_Script_Treatment16-0509",11623,"2009-07-15 23:37:54","2009-07-15 23:37:54"
"AMT_Script_Treatment8-0509",11624,"2009-07-16 00:22:13","2009-07-16 00:22:13"
"AMT_Script_Treatment11-0509",11625,"2009-07-16 00:58:13","2009-07-16 00:58:13"
"AMT_Script_Control-0509",11626,"2009-07-16 01:17:19","2009-07-16 01:17:19"
"AMT_Script_Treatment16-0509",11627,"2009-07-16 03:31:53","2009-07-16 03:31:53"
"AMT_Script_Treatment5-0509",11628,"2009-07-16 10:54:38","2009-07-16 10:54:38"
"AMT_Script_Treatment10-0509",11629,"2009-07-16 11:38:14","2009-07-16 11:38:14"
"AMT_Script_Treatment12-0509",11630,"2009-07-16 12:36:14","2009-07-16 12:36:14"
"AMT_Script_Treatment15-0509",11631,"2009-07-16 12:49:22","2009-07-16 12:49:22"
"AMT_Script_Treatment14-0509",11632,"2009-07-16 12:59:26","2009-07-16 12:59:26"
"AMT_Script_Control-0509",11633,"2009-07-16 13:47:55","2009-07-16 13:47:55"
"AMT_Script_Treatment3-0509",11634,"2009-07-16 14:31:38","2009-07-16 14:31:38"
"AMT_Script_Treatment4-0509",11635,"2009-09-23 18:07:40","2009-09-23 18:09:08"
"AMT_Script_Treatment2-0509",11636,"2009-07-16 15:34:16","2009-07-16 15:34:16"
"AMT_Script_Treatment3-0509",11637,"2009-07-16 15:50:53","2009-07-16 15:50:53"
"AMT_Script_Treatment12-0509",11638,"2009-07-16 16:29:19","2009-07-16 16:29:19"
"AMT_Script_Treatment14-0509",11639,"2009-07-16 16:17:51","2009-07-16 16:17:51"
"AMT_Script_Treatment14-0509",11640,"2009-09-23 23:01:05","2009-09-23 23:06:34"
"AMT_Script_Treatment12-0509",11641,"2009-07-16 18:12:13","2009-07-16 18:14:10"
"AMT_Script_Treatment15-0509",11642,"2009-07-16 19:21:46","2009-07-16 19:21:46"
"AMT_Script_Treatment15-0509",11643,"2009-07-16 20:14:53","2009-07-16 20:14:53"
"AMT_Script_Treatment4-0509",11644,"2009-07-16 21:52:07","2009-07-16 21:52:07"
"AMT_Script_Treatment10-0509",11645,"2009-07-16 23:06:47","2009-07-16 23:06:47"
"AMT_Script_Treatment9-0509",11646,"2009-07-17 01:03:12","2009-07-17 01:03:12"
"AMT_Script_Treatment7-0509",11647,"2009-09-23 23:49:06","2009-09-23 23:53:13"
"AMT_Script_Treatment9-0509",11649,"2009-07-17 02:16:00","2009-07-17 02:16:00"
"AMT_Script_Treatment12-0509",11650,"2009-07-17 02:50:54","2009-07-17 02:50:54"
"AMT_Script_Treatment10-0509",11651,"2009-07-17 03:00:37","2009-07-17 03:00:37"
"AMT_Script_Treatment10-0509",11653,"2009-07-17 03:17:20","2009-07-17 03:17:20"
"AMT_Script_Treatment3-0509",11654,"2009-07-17 03:34:49","2009-07-17 03:34:49"
"AMT_Script_Treatment11-0509",11655,"2009-09-23 23:52:58","2009-09-24 00:04:05"
"AMT_Script_Treatment13-0509",11656,"2009-07-17 05:44:40","2009-07-17 05:44:40"
"AMT_Script_Treatment2-0509",11657,"2009-07-17 06:51:59","2009-07-17 06:51:59"
"AMT_Script_Treatment4-0509",11658,"2009-07-17 06:52:16","2009-07-17 06:52:16"
"AMT_Script_Treatment14-0509",11659,"2009-07-17 07:03:17","2009-07-17 07:03:17"
"AMT_Script_Treatment14-0509",11660,"2009-07-17 08:44:28","2009-07-17 08:44:28"
"AMT_Script_Treatment7-0509",11661,"2009-07-17 09:35:59","2009-07-17 09:35:59"
"AMT_Script_Treatment16-0509",11662,"2009-07-17 10:23:21","2009-07-17 10:23:21"
"AMT_Script_Treatment5-0509",11663,"2009-09-24 01:59:03","2009-09-24 02:09:38"
"AMT_Script_Treatment5-0509",11664,"2009-07-17 11:00:10","2009-07-17 11:00:10"
"AMT_Script_Treatment15-0509",11665,"2009-07-17 11:08:37","2009-07-17 11:08:37"
"AMT_Script_Treatment15-0509",11666,"2009-07-17 11:19:39","2009-07-17 11:19:39"
"AMT_Script_Treatment16-0509",11667,"2009-07-17 12:12:20","2009-07-17 12:12:20"
"AMT_Script_Treatment5-0509",11668,"2009-07-17 11:59:43","2009-07-17 11:59:43"
"AMT_Script_Treatment5-0509",11669,"2009-07-17 12:10:44","2009-07-17 12:10:44"
"AMT_Script_Treatment9-0509",11670,"2009-07-17 12:29:26","2009-07-17 12:29:26"
"AMT_Script_Treatment9-0509",11671,"2009-07-17 12:22:38","2009-07-17 12:22:38"
"AMT_Script_Treatment2-0509",11672,"2009-07-17 12:28:31","2009-07-17 12:28:31"
"AMT_Script_Treatment10-0509",11673,"2009-07-17 12:50:10","2009-07-17 12:50:10"
"AMT_Script_Treatment11-0509",11675,"2009-07-17 13:42:14","2009-07-17 13:42:14"
"AMT_Script_Treatment14-0509",11676,"2009-07-17 14:05:54","2009-07-17 14:05:54"
"AMT_Script_Control-0509",11677,"2009-07-17 14:26:44","2009-07-17 14:26:44"
"AMT_Script_Treatment8-0509",11678,"2009-07-17 15:14:02","2009-07-17 15:14:02"
"AMT_Script_Treatment12-0509",11680,"2009-07-17 16:37:28","2009-07-17 16:37:28"
"AMT_Script_Treatment5-0509",11681,"2009-07-17 16:40:35","2009-07-17 16:40:35"
"AMT_Script_Treatment7-0509",11682,"2009-07-17 18:56:42","2009-07-17 18:56:42"
"AMT_Script_Treatment10-0509",11684,"2009-07-17 19:30:51","2009-07-17 19:30:51"
"AMT_Script_Treatment8-0509",11685,"2009-07-17 20:45:09","2009-07-17 20:45:09"
"AMT_Script_Treatment9-0509",11686,"2009-07-17 21:21:36","2009-07-17 21:21:36"
"AMT_Script_Treatment6-0509",11689,"2009-07-17 23:51:07","2009-07-17 23:51:07"
"AMT_Script_Treatment6-0509",11690,"2009-07-18 00:06:15","2009-07-18 00:06:15"
"AMT_Script_Treatment12-0509",11691,"2009-07-18 00:32:11","2009-07-18 00:32:11"
"AMT_Script_Treatment15-0509",11692,"2009-07-18 00:25:07","2009-07-18 00:25:07"
"AMT_Script_Control-0509",11694,"2009-07-18 01:22:42","2009-07-18 01:22:42"
"AMT_Script_Treatment2-0509",11695,"2009-07-18 01:58:07","2009-07-18 01:58:07"
"AMT_Script_Treatment2-0509",11696,"2009-07-18 02:12:08","2009-07-18 02:12:08"
"AMT_Script_Treatment12-0509",11697,"2009-07-18 02:41:44","2009-07-18 02:41:44"
"AMT_Script_Treatment13-0509",11698,"2009-07-18 04:20:29","2009-07-18 04:20:29"
"AMT_Script_Treatment8-0509",11700,"2009-07-18 06:10:00","2009-07-18 06:10:00"
"AMT_Script_Treatment14-0509",11701,"2009-07-18 07:00:33","2009-07-18 07:00:33"
"AMT_Script_Treatment16-0509",11702,"2009-07-18 07:03:51","2009-07-18 07:03:51"
"AMT_Script_Treatment13-0509",11703,"2009-07-18 07:20:39","2009-07-18 07:20:39"
"AMT_Script_Treatment14-0509",11704,"2009-07-18 10:25:12","2009-07-18 10:25:12"
"AMT_Script_Treatment11-0509",11705,"2009-07-18 12:53:50","2009-07-18 12:53:50"
"AMT_Script_Treatment4-0509",11706,"2009-07-18 13:20:45","2009-07-18 13:20:45"
"AMT_Script_Control-0509",11708,"2009-07-18 13:43:22","2009-07-18 13:43:22"
"AMT_Script_Treatment13-0509",11709,"2009-07-18 14:32:33","2009-07-18 14:32:33"
"AMT_Script_Treatment16-0509",11710,"2009-07-18 14:45:22","2009-07-18 14:45:22"
"AMT_Script_Treatment11-0509",11711,"2009-07-18 15:56:54","2009-07-18 15:56:54"
"AMT_Script_Treatment6-0509",11712,"2009-07-18 16:43:20","2009-07-18 16:43:20"
"AMT_Script_Treatment11-0509",11713,"2009-07-18 17:22:28","2009-07-18 17:22:28"
"AMT_Script_Treatment14-0509",11714,"2009-07-18 17:47:41","2009-07-18 17:47:41"
"AMT_Script_Treatment9-0509",11715,"2009-07-18 20:48:46","2009-07-18 20:48:46"
"AMT_Script_Treatment13-0509",11717,"2009-07-18 20:57:40","2009-07-18 20:57:40"
